Age2,Age,Workclass,fnlwgt,Education,Education-num,Marrital-Status,Occupation,Relationship,Race,Sex,Capital-Gain,Capital-Loss,Hours-Per-Week,Native-Country,Income
1,23, Private,201682,1,13, Married-civ-spouse, Adm-clerical, Other-relative, White,1,0,0,40, United-States,0
0,60, Private,166330,0,9, Married-civ-spouse, Adm-clerical, Wife, White,1,0,0,40, United-States,0
1,18, Self-emp-inc,147612,0,9, Never-married, Farming-fishing, Own-child, White,1,0,0,8, United-States,0
0,41, Local-gov,213154,0,10, Married-civ-spouse, Adm-clerical, Wife, Black,1,0,0,40, United-States,0
0,45, Local-gov,33798,1,14, Never-married, Prof-specialty, Not-in-family, White,1,0,0,40, United-States,0
0,62, State-gov,199198,1,11, Widowed, Exec-managerial, Unmarried, Black,1,0,0,40, United-States,0
1,28, Private,90915,1,13, Married-spouse-absent, Tech-support, Unmarried, Black,1,0,0,40, United-States,0
1,36, Self-emp-inc,337778,0,10, Married-civ-spouse, Exec-managerial, Husband, White,0,0,0,60, Yugoslavia,1
1,31, Private,187203,0,9, Never-married, Sales, Other-relative, White,0,0,0,40, United-States,0
0,44, Private,261497,0,9, Married-civ-spouse, Handlers-cleaners, Husband, Black,0,0,0,40, ?,0
1,33, Self-emp-not-inc,361817,0,9, Separated, Craft-repair, Unmarried, White,0,0,0,50, United-States,0
0,62, Self-emp-not-inc,226546,1,15, Married-civ-spouse, Prof-specialty, Husband, White,0,0,0,16, United-States,0
1,27, Private,100168,0,4, Married-civ-spouse, Other-service, Wife, White,1,0,0,40, United-States,0
0,42, Federal-gov,272625,1,11, Divorced, Adm-clerical, Unmarried, Black,1,0,0,40, United-States,1
0,55, Private,254516,0,5, Never-married, Handlers-cleaners, Other-relative, Black,0,0,0,37, United-States,0
0,41, Private,207375,0,9, Never-married, Sales, Not-in-family, White,1,0,0,50, United-States,0
1,26, Private,39092,0,10, Married-civ-spouse, Exec-managerial, Husband, White,0,4064,0,50, United-States,0
0,45, Private,48271,0,10, Married-civ-spouse, Adm-clerical, Wife, White,1,0,0,40, United-States,1
0,67, Self-emp-not-inc,152102,0,9, Widowed, Farming-fishing, Not-in-family, White,0,0,0,65, United-States,0
1,25, Private,234665,1,11, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,45, United-States,0
1,30, Self-emp-inc,127651,0,9, Married-civ-spouse, Craft-repair, Husband, White,0,0,1887,48, United-States,1
1,22, Private,180060,1,13, Never-married, Exec-managerial, Unmarried, White,0,0,0,40, United-States,0
1,19, Private,32477,0,10, Never-married, Other-service, Own-child, White,0,0,0,20, United-States,0
1,26, Private,137658,1,13, Never-married, Exec-managerial, Not-in-family, White,1,0,0,45, United-States,0
0,61, Private,228287,0,9, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,50, United-States,0
1,32, Private,159442,1,15, Never-married, Sales, Not-in-family, White,1,13550,0,50, United-States,1
0,43, Private,33310,0,9, Divorced, Adm-clerical, Not-in-family, White,1,0,0,40, United-States,0
0,53, Private,270546,0,9, Divorced, Priv-house-serv, Not-in-family, White,1,0,0,20, United-States,0
0,53, Federal-gov,290290,0,10, Divorced, Adm-clerical, Not-in-family, White,0,0,0,45, United-States,0
0,42, Self-emp-inc,287037,0,8, Divorced, Craft-repair, Not-in-family, White,0,0,0,10, United-States,0
1,36, Private,128516,0,9, Married-civ-spouse, Adm-clerical, Wife, White,1,0,0,40, United-States,1
0,55, Self-emp-not-inc,185195,1,13, Married-civ-spouse, Exec-managerial, Husband, White,0,0,0,99, United-States,0
1,35, Federal-gov,49657,1,13, Married-civ-spouse, Prof-specialty, Husband, White,0,7298,0,40, United-States,1
1,17, Private,98005,0,7, Never-married, Sales, Own-child, White,1,0,0,16, United-States,0
0,55, Self-emp-not-inc,283635,1,15, Divorced, Prof-specialty, Not-in-family, White,1,0,0,35, United-States,0
1,36, Private,98360,0,9, Married-civ-spouse, Exec-managerial, Husband, White,0,0,0,40, United-States,0
0,40, Local-gov,202872,1,14, Married-civ-spouse, Prof-specialty, Wife, White,1,0,0,40, United-States,1
0,54, Self-emp-not-inc,118365,0,6, Divorced, Other-service, Not-in-family, Black,1,0,0,10, United-States,0
0,45, Self-emp-not-inc,184285,1,13, Divorced, Prof-specialty, Not-in-family, White,0,0,0,45, United-States,0
0,48, Private,345831,0,10, Married-civ-spouse, Tech-support, Husband, White,0,0,0,40, United-States,1
0,40, Local-gov,99679,1,15, Never-married, Exec-managerial, Not-in-family, White,0,0,0,60, United-States,1
1,31, Private,253354,1,13, Married-civ-spouse, Prof-specialty, Husband, White,0,0,0,50, United-States,0
1,26, Private,190650,1,13, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander,0,0,0,40, Taiwan,0
1,34, Private,287737,0,10, Married-civ-spouse, Exec-managerial, Wife, White,1,0,1485,40, United-States,1
1,19, Private,204389,0,9, Never-married, Adm-clerical, Own-child, Other,1,0,0,25, Puerto-Rico,0
1,31, Federal-gov,294870,1,12, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,40, United-States,0
1,34, Private,159442,0,9, Never-married, Prof-specialty, Not-in-family, White,1,0,0,30, United-States,0
0,55, Local-gov,161662,1,14, Married-civ-spouse, Exec-managerial, Husband, White,0,0,0,55, United-States,1
1,38, Private,52738,0,10, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,40, United-States,0
1,21, Private,252024,0,9, Never-married, Handlers-cleaners, Other-relative, White,0,0,0,20, Mexico,0
1,27, Private,189702,0,4, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,40, United-States,0
1,35, Private,407913,0,9, Separated, Other-service, Not-in-family, Black,0,0,0,40, United-States,0
1,20, Private,166527,0,10, Never-married, Adm-clerical, Own-child, Other,1,0,0,20, United-States,0
1,24, Self-emp-not-inc,34918,1,11, Never-married, Other-service, Unmarried, White,1,0,0,38, United-States,0
1,27, Private,142712,1,14, Never-married, Tech-support, Not-in-family, White,0,0,0,40, ?,0
1,18, Federal-gov,201686,0,7, Never-married, Machine-op-inspct, Own-child, White,0,0,0,4, United-States,0
1,28, Local-gov,179759,0,10, Married-spouse-absent, Adm-clerical, Unmarried, White,1,0,0,40, United-States,0
1,36, Private,94954,0,9, Divorced, Transport-moving, Not-in-family, White,1,0,0,40, United-States,0
0,66, Private,350498,0,10, Married-civ-spouse, Transport-moving, Husband, White,0,0,1258,20, United-States,0
1,19, Private,201743,0,10, Never-married, Other-service, Own-child, White,1,0,0,15, United-States,0
0,59, Self-emp-not-inc,119344,0,6, Married-civ-spouse, Exec-managerial, Wife, White,1,0,0,36, United-States,0
1,33, Private,149726,0,9, Married-civ-spouse, Transport-moving, Husband, White,0,0,0,46, United-States,0
1,28, Private,419146,0,4, Separated, Handlers-cleaners, Not-in-family, White,0,0,0,40, Mexico,0
1,34, Private,174789,1,13, Never-married, Other-service, Not-in-family, White,0,0,2001,40, United-States,0
0,41, Private,171234,0,10, Divorced, Adm-clerical, Not-in-family, White,1,0,0,55, United-States,0
1,30, Private,206325,0,7, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,45, United-States,0
0,59, Private,202682,0,9, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,40, United-States,0
0,42, Private,121055,1,13, Married-civ-spouse, Sales, Husband, White,0,0,0,60, United-States,0
0,47, Private,160187,0,9, Separated, Prof-specialty, Other-relative, Black,1,14084,0,38, United-States,1
1,29, Private,84366,0,6, Married-spouse-absent, Adm-clerical, Unmarried, White,1,0,0,40, Mexico,0
0,60, Private,139391,0,10, Married-spouse-absent, Machine-op-inspct, Not-in-family, White,0,0,0,50, United-States,1
0,53, Local-gov,124094,0,9, Married-civ-spouse, Craft-repair, Husband, White,0,5013,0,35, United-States,0
0,41, Private,30759,0,4, Married-civ-spouse, Exec-managerial, Husband, White,0,0,0,60, United-States,0
1,32, Private,137875,0,10, Divorced, Sales, Unmarried, White,1,0,0,30, United-States,0
0,73, ?,139049,0,9, Widowed, ?, Not-in-family, White,1,0,0,22, United-States,1
1,20, Private,238384,0,9, Never-married, Sales, Not-in-family, White,1,0,0,30, United-States,0
0,49, Private,340755,1,14, Married-civ-spouse, Sales, Husband, White,0,0,0,40, United-States,1
1,36, Local-gov,224947,1,13, Never-married, Prof-specialty, Unmarried, White,0,0,0,40, United-States,0
1,33, State-gov,111994,0,10, Divorced, Adm-clerical, Unmarried, White,1,0,0,45, United-States,0
1,25, Private,125491,0,10, Never-married, Other-service, Not-in-family, Asian-Pac-Islander,1,0,0,34, United-States,0
1,34, ?,310525,0,9, Married-civ-spouse, ?, Husband, Black,0,0,0,10, United-States,0
1,19, ?,71592,0,10, Never-married, ?, Own-child, Asian-Pac-Islander,1,0,0,40, United-States,0
0,40, Local-gov,99185,1,12, Married-civ-spouse, Protective-serv, Husband, White,0,0,0,40, United-States,0
0,48, Private,249935,0,9, Married-civ-spouse, Transport-moving, Husband, White,0,0,0,44, United-States,0
0,51, Private,206775,0,10, Married-civ-spouse, Handlers-cleaners, Husband, White,0,0,0,50, United-States,0
1,22, Private,230704,1,12, Never-married, Handlers-cleaners, Own-child, Black,0,0,0,20, Jamaica,0
1,34, Private,242361,0,10, Married-civ-spouse, Prof-specialty, Husband, Black,0,0,0,50, United-States,0
1,22, Private,134746,0,6, Married-civ-spouse, Sales, Wife, White,1,0,0,40, United-States,0
1,34, Self-emp-inc,198613,0,9, Married-civ-spouse, Exec-managerial, Husband, White,0,0,2002,40, United-States,0
0,56, Private,174040,0,9, Divorced, Other-service, Not-in-family, White,0,0,0,40, United-States,0
0,49, Private,165953,0,9, Married-civ-spouse, Machine-op-inspct, Husband, White,0,0,1902,40, United-States,0
1,36, Private,273604,1,13, Never-married, Other-service, Not-in-family, White,1,0,0,40, United-States,0
1,18, Private,192409,0,10, Never-married, Sales, Own-child, White,1,0,0,20, United-States,0
1,26, Self-emp-not-inc,102476,0,9, Never-married, Craft-repair, Own-child, White,0,0,0,50, United-States,0
0,48, Private,234504,0,9, Married-civ-spouse, Exec-managerial, Husband, White,0,0,0,50, United-States,0
1,35, Self-emp-not-inc,468713,0,9, Married-civ-spouse, Exec-managerial, Husband, White,0,0,0,40, United-States,0
1,29, Private,84560,0,9, Never-married, Handlers-cleaners, Own-child, White,0,0,0,40, United-States,0
0,47, Private,148995,0,9, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,40, United-States,1
1,21, Private,34816,1,11, Married-civ-spouse, Adm-clerical, Wife, White,1,0,0,12, United-States,0
1,28, Private,211184,0,10, Never-married, Sales, Not-in-family, White,1,0,0,50, United-States,0
0,53, Private,33304,0,10, Married-civ-spouse, Transport-moving, Husband, White,0,0,0,40, United-States,1
0,65, Federal-gov,179985,0,9, Divorced, Adm-clerical, Not-in-family, White,1,0,0,40, United-States,0
1,26, Private,219815,0,10, Married-spouse-absent, Adm-clerical, Unmarried, White,1,0,0,40, United-States,0
0,50, Private,134766,1,13, Married-civ-spouse, Exec-managerial, Husband, White,0,0,1902,50, United-States,1
1,26, Private,106548,0,9, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,50, United-States,0
0,70, Private,89787,0,9, Married-civ-spouse, Prof-specialty, Husband, White,0,0,0,20, United-States,0
0,55, Private,164857,0,10, Divorced, Machine-op-inspct, Own-child, White,0,0,0,40, United-States,0
1,27, Federal-gov,257124,1,13, Never-married, Transport-moving, Other-relative, White,0,0,0,35, United-States,0
1,31, Private,227446,0,10, Married-civ-spouse, Exec-managerial, Husband, White,0,0,0,40, Cuba,1
0,43, Private,125461,1,13, Married-civ-spouse, Sales, Husband, White,0,0,1902,55, United-States,1
1,24, Private,189749,0,7, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,40, United-States,0
1,22, Private,176321,0,4, Never-married, Other-service, Unmarried, White,1,0,0,40, Mexico,0
1,26, Private,284250,0,9, Never-married, Craft-repair, Unmarried, Black,1,0,0,40, United-States,0
1,23, Private,101885,0,6, Never-married, Craft-repair, Not-in-family, White,1,0,0,40, United-States,0
0,41, Self-emp-not-inc,134130,0,9, Married-civ-spouse, Farming-fishing, Husband, White,0,0,0,60, United-States,0
0,52, Private,260938,1,14, Married-civ-spouse, Sales, Husband, White,0,0,0,40, United-States,0
0,41, Self-emp-not-inc,238184,0,9, Married-civ-spouse, Farming-fishing, Wife, White,1,0,0,40, United-States,0
0,59, Self-emp-not-inc,148626,0,6, Married-civ-spouse, Farming-fishing, Husband, White,0,0,0,40, United-States,0
0,56, Self-emp-not-inc,48102,0,10, Married-civ-spouse, Exec-managerial, Wife, White,1,0,1977,50, United-States,1
0,58, Private,234213,0,9, Divorced, Craft-repair, Not-in-family, White,0,14344,0,48, United-States,1
0,65, Private,113323,1,13, Married-civ-spouse, Exec-managerial, Husband, White,0,0,0,40, United-States,1
1,24, Local-gov,34246,1,13, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander,0,0,0,40, United-States,0
0,51, Private,175070,1,12, Married-civ-spouse, Sales, Husband, White,0,5178,0,45, United-States,1
1,31, Private,279680,0,10, Married-civ-spouse, Handlers-cleaners, Husband, White,0,0,0,45, United-States,0
0,84, Private,188328,0,9, Widowed, Prof-specialty, Not-in-family, White,1,0,0,16, United-States,0
0,51, Private,96609,0,10, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,40, United-States,0
1,24, Local-gov,84257,1,13, Never-married, Prof-specialty, Not-in-family, White,0,0,0,50, United-States,0
1,30, Private,275632,0,9, Married-civ-spouse, Machine-op-inspct, Husband, White,0,0,0,45, United-States,0
1,22, Private,385540,0,6, Never-married, Other-service, Not-in-family, White,0,0,0,40, Mexico,0
1,30, Private,196342,1,14, Never-married, Prof-specialty, Not-in-family, White,0,0,0,40, Ireland,0
0,47, Private,97176,0,10, Divorced, Exec-managerial, Unmarried, White,1,0,0,40, United-States,0
1,19, Private,197714,0,9, Never-married, Sales, Own-child, White,1,0,0,35, United-States,0
0,43, Self-emp-not-inc,147099,0,10, Divorced, Adm-clerical, Unmarried, White,1,0,0,36, United-States,0
1,30, Private,186346,1,13, Never-married, Exec-managerial, Not-in-family, White,1,0,0,50, United-States,0
0,46, Private,73434,1,14, Divorced, Exec-managerial, Not-in-family, White,1,0,0,45, United-States,0
0,49, Local-gov,275074,1,13, Married-civ-spouse, Prof-specialty, Husband, White,0,0,0,60, United-States,0
1,37, Private,209214,0,3, Never-married, Machine-op-inspct, Unmarried, White,1,0,0,40, Mexico,0
0,42, Private,210525,1,14, Never-married, Exec-managerial, Not-in-family, White,0,0,0,40, United-States,0
0,57, Private,372020,0,10, Married-civ-spouse, Sales, Husband, White,0,5013,0,50, United-States,0
0,46, Private,176684,1,12, Never-married, Adm-clerical, Not-in-family, White,1,0,0,40, United-States,0
1,23, Private,210474,0,10, Never-married, Other-service, Own-child, White,1,0,0,20, United-States,0
1,26, Private,293690,1,13, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,58, United-States,1
0,64, Private,149775,1,14, Never-married, Prof-specialty, Other-relative, White,1,0,0,8, United-States,0
1,20, Private,323009,0,9, Never-married, Adm-clerical, Unmarried, White,1,0,0,40, Germany,0
1,31, Private,126950,0,9, Divorced, Transport-moving, Not-in-family, White,0,0,0,40, United-States,0
1,38, Private,172538,1,13, Married-civ-spouse, Tech-support, Husband, White,0,0,1977,40, United-States,1
0,44, Private,115411,0,10, Divorced, Machine-op-inspct, Not-in-family, White,0,0,0,40, United-States,0
0,42, Self-emp-not-inc,101709,1,11, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander,0,2885,0,40, United-States,0
1,23, Private,265356,1,13, Never-married, Exec-managerial, Unmarried, White,0,0,0,40, United-States,0
1,31, Local-gov,192565,1,14, Married-civ-spouse, Prof-specialty, Husband, White,0,0,0,90, United-States,1
1,35, Self-emp-not-inc,348771,0,7, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,36, United-States,0
1,30, Self-emp-not-inc,148959,0,10, Divorced, Craft-repair, Not-in-family, White,0,0,0,35, United-States,0
1,35, Private,126569,0,9, Divorced, Craft-repair, Own-child, White,0,0,0,20, United-States,0
0,40, Private,105936,0,9, Married-spouse-absent, Adm-clerical, Own-child, White,1,0,0,38, United-States,0
1,18, Private,188076,0,7, Never-married, Other-service, Own-child, White,1,0,0,20, United-States,0
1,23, Private,184400,0,6, Never-married, Transport-moving, Own-child, Asian-Pac-Islander,0,0,0,30, ?,0
0,63, Private,124242,0,9, Married-civ-spouse, Adm-clerical, Husband, Black,0,0,0,40, United-States,0
1,20, State-gov,200819,0,9, Never-married, Transport-moving, Own-child, White,0,0,0,40, United-States,0
0,50, Local-gov,100480,1,14, Married-civ-spouse, Exec-managerial, Husband, White,0,0,0,60, United-States,1
0,49, Private,129513,1,14, Married-civ-spouse, Sales, Husband, White,0,0,0,45, United-States,0
0,53, Self-emp-not-inc,297796,0,6, Married-civ-spouse, Farming-fishing, Husband, White,0,0,0,40, United-States,0
1,34, Private,195488,0,9, Separated, Adm-clerical, Own-child, White,1,0,0,40, United-States,0
0,54, Private,153486,0,9, Divorced, Transport-moving, Not-in-family, White,0,0,0,56, United-States,1
0,40, Private,126845,0,10, Married-civ-spouse, Adm-clerical, Husband, White,0,0,0,40, United-States,1
1,22, Private,206974,1,13, Never-married, Sales, Not-in-family, White,1,0,0,40, United-States,0
1,28, Private,412149,0,6, Never-married, Farming-fishing, Other-relative, White,0,0,0,35, Mexico,0
1,24, Private,653574,0,9, Never-married, Craft-repair, Own-child, White,0,0,0,40, El-Salvador,0
1,37, Private,70562,0,2, Never-married, Other-service, Unmarried, White,1,0,0,48, El-Salvador,0
0,62, Private,197514,0,9, Married-civ-spouse, Sales, Wife, White,1,0,0,16, United-States,0
1,19, ?,309284,0,10, Never-married, ?, Not-in-family, White,0,0,0,40, United-States,0
0,51, Private,334679,1,11, Widowed, Prof-specialty, Unmarried, Asian-Pac-Islander,1,0,0,40, United-States,0
0,65, Private,105116,0,10, Widowed, Adm-clerical, Not-in-family, White,1,2346,0,40, United-States,0
1,31, Private,151484,0,9, Never-married, Adm-clerical, Own-child, White,1,0,0,8, United-States,0
0,42, Self-emp-inc,78765,0,10, Divorced, Exec-managerial, Unmarried, White,0,0,0,90, United-States,1
0,42, Private,98427,0,9, Married-civ-spouse, Other-service, Wife, Black,1,0,0,35, United-States,0
0,54, Private,230767,1,12, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,40, Cuba,0
1,23, Private,117606,1,13, Never-married, Exec-managerial, Own-child, White,1,0,0,60, United-States,0
1,28, Private,68642,0,9, Never-married, Other-service, Not-in-family, White,1,0,0,46, United-States,0
0,42, Private,341638,0,7, Divorced, Craft-repair, Not-in-family, White,0,0,0,40, United-States,0
1,30, Private,65920,0,9, Never-married, Exec-managerial, Not-in-family, Black,0,0,0,40, United-States,0
1,33, Federal-gov,188246,0,9, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,40, United-States,0
1,33, Private,198727,0,9, Divorced, Tech-support, Not-in-family, White,1,0,0,40, United-States,0
1,39, Private,160728,0,9, Divorced, Machine-op-inspct, Unmarried, White,0,2977,0,40, United-States,0
1,27, Private,706026,0,7, Married-civ-spouse, Handlers-cleaners, Husband, White,0,0,0,40, United-States,0
1,20, ?,348148,0,7, Never-married, ?, Own-child, Black,0,0,0,40, United-States,0
0,62, Private,77884,0,3, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander,0,0,0,40, Philippines,0
1,17, Private,160758,0,6, Never-married, Sales, Other-relative, White,0,0,0,30, United-States,0
0,58, Private,201112,0,10, Divorced, Adm-clerical, Not-in-family, Black,1,0,0,55, United-States,1
0,69, Self-emp-inc,107850,1,14, Married-civ-spouse, Exec-managerial, Husband, White,0,6514,0,40, United-States,1
1,34, Private,230246,1,13, Married-civ-spouse, Prof-specialty, Husband, White,0,0,0,42, United-States,1
1,34, Private,203034,1,13, Separated, Sales, Not-in-family, White,0,0,2824,50, United-States,1
1,20, Private,373935,0,9, Never-married, Handlers-cleaners, Own-child, White,0,0,0,35, United-States,0
0,64, Federal-gov,341695,0,10, Married-civ-spouse, Adm-clerical, Wife, White,1,0,0,40, United-States,1
1,27, Private,119793,0,10, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,55, ?,0
0,41, Private,178002,0,9, Married-civ-spouse, Adm-clerical, Wife, White,1,0,0,40, United-States,1
0,40, Private,233130,0,4, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,40, El-Salvador,0
0,53, Local-gov,192982,1,14, Married-civ-spouse, Adm-clerical, Husband, White,0,0,0,38, United-States,1
0,44, Private,33155,1,16, Never-married, Prof-specialty, Not-in-family, White,0,0,0,45, United-States,0
1,37, Private,187346,0,3, Never-married, Adm-clerical, Other-relative, White,1,0,0,40, Mexico,0
0,46, Private,78529,1,13, Married-civ-spouse, Tech-support, Husband, White,0,0,0,60, United-States,1
1,17, Private,101626,0,5, Never-married, Machine-op-inspct, Own-child, White,0,0,0,20, United-States,0
1,35, Private,117567,0,9, Divorced, Craft-repair, Not-in-family, White,0,0,0,40, United-States,0
1,36, Local-gov,110791,1,12, Separated, Adm-clerical, Unmarried, White,1,0,0,40, United-States,0
0,49, State-gov,207120,0,9, Married-civ-spouse, Handlers-cleaners, Husband, White,0,0,0,40, United-States,1
0,48, Private,43206,1,15, Divorced, Prof-specialty, Unmarried, White,1,0,0,25, United-States,0
1,26, Private,120238,1,13, Never-married, Sales, Other-relative, White,0,0,0,40, United-States,0
1,26, Private,189219,1,12, Never-married, Adm-clerical, Not-in-family, White,1,0,0,8, United-States,0
1,35, State-gov,190895,0,9, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,40, United-States,0
1,29, Private,83517,0,5, Never-married, Machine-op-inspct, Not-in-family, White,0,0,0,40, United-States,0
0,54, Private,35557,0,10, Married-civ-spouse, Sales, Husband, White,0,7298,0,50, United-States,1
1,36, Local-gov,59313,0,10, Separated, Adm-clerical, Own-child, Black,0,0,0,40, United-States,0
1,25, Private,202033,1,13, Married-civ-spouse, Prof-specialty, Husband, White,0,0,0,40, United-States,0
1,18, Local-gov,55658,0,6, Never-married, Other-service, Own-child, White,0,0,0,25, United-States,0
1,21, Private,118186,0,10, Never-married, Sales, Own-child, Black,1,0,0,20, United-States,0
1,22, Private,279901,0,9, Married-civ-spouse, Other-service, Own-child, Black,0,0,0,40, United-States,0
0,52, Private,110954,0,9, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,45, El-Salvador,1
1,36, Self-emp-not-inc,90159,0,10, Married-civ-spouse, Other-service, Wife, White,1,0,0,40, United-States,0
1,25, Private,122489,1,13, Never-married, Exec-managerial, Own-child, White,1,0,1726,60, United-States,0
0,49, Self-emp-not-inc,43348,1,16, Never-married, Prof-specialty, Not-in-family, White,0,99999,0,70, United-States,1
0,42, Private,34278,0,10, Married-civ-spouse, Sales, Husband, White,0,0,0,50, United-States,1
1,37, Private,37778,1,11, Married-civ-spouse, Sales, Husband, White,0,0,0,54, United-States,0
1,39, Private,160623,1,12, Never-married, Craft-repair, Own-child, White,0,0,0,40, United-States,0
1,32, Private,342458,1,13, Never-married, Prof-specialty, Not-in-family, White,0,0,0,40, United-States,0
0,53, Private,64322,0,9, Married-civ-spouse, Exec-managerial, Husband, White,0,0,0,40, United-States,0
1,30, Private,373914,0,7, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,40, United-States,0
0,51, Private,205884,0,10, Married-civ-spouse, Tech-support, Wife, White,1,0,0,40, United-States,1
0,62, Local-gov,208266,1,11, Divorced, Adm-clerical, Not-in-family, Black,1,0,0,40, United-States,0
1,38, Private,222450,0,3, Married-civ-spouse, Machine-op-inspct, Husband, White,0,0,0,40, Mexico,0
1,23, Private,348420,1,13, Never-married, Tech-support, Not-in-family, White,0,0,0,40, United-States,0
1,39, Private,136081,0,9, Married-civ-spouse, Machine-op-inspct, Husband, White,0,0,2051,40, United-States,0
1,37, Federal-gov,197284,0,10, Never-married, Adm-clerical, Own-child, White,0,0,0,40, United-States,0
1,27, ?,204773,1,12, Married-civ-spouse, ?, Wife, White,1,0,0,40, United-States,0
0,41, Private,206066,0,10, Married-civ-spouse, Machine-op-inspct, Husband, White,0,0,0,40, United-States,0
0,47, Self-emp-not-inc,61885,1,13, Married-civ-spouse, Sales, Husband, White,0,0,0,40, United-States,1
1,25, Private,299908,0,10, Married-civ-spouse, Exec-managerial, Wife, Black,1,0,0,40, United-States,1
1,35, Private,46028,1,12, Divorced, Other-service, Unmarried, White,1,0,0,50, United-States,0
0,47, Private,239865,0,9, Married-civ-spouse, Craft-repair, Husband, White,0,0,1977,45, United-States,1
1,30, Private,154587,0,9, Never-married, Other-service, Not-in-family, White,0,0,0,40, Puerto-Rico,0
1,29, Private,244473,1,11, Married-civ-spouse, Tech-support, Husband, White,0,0,2051,40, United-States,0
1,36, Private,32334,1,11, Married-civ-spouse, Exec-managerial, Wife, White,1,0,0,50, United-States,1
0,42, Private,319588,1,13, Married-spouse-absent, Transport-moving, Not-in-family, White,0,0,0,60, United-States,0
0,51, Private,226735,0,9, Married-civ-spouse, Transport-moving, Husband, Black,0,0,0,40, United-States,0
1,34, Private,226443,0,9, Divorced, Adm-clerical, Own-child, White,0,0,0,40, United-States,0
0,44, Self-emp-inc,359259,0,9, Divorced, Craft-repair, Not-in-family, White,0,0,0,60, Portugal,0
1,27, Private,36851,1,13, Never-married, Machine-op-inspct, Not-in-family, White,0,0,0,41, United-States,0
1,39, Private,393480,0,9, Separated, Handlers-cleaners, Not-in-family, Black,0,0,0,40, United-States,0
0,46, Private,33109,0,9, Divorced, Craft-repair, Not-in-family, White,0,0,1741,40, United-States,0
1,32, Self-emp-not-inc,188246,0,9, Divorced, Sales, Own-child, White,0,0,1590,62, United-States,0
1,31, Private,231569,1,13, Never-married, Sales, Not-in-family, Black,1,0,0,50, United-States,0
1,23, Private,353010,0,7, Never-married, Craft-repair, Unmarried, White,0,0,0,35, United-States,0
0,47, Private,102628,1,14, Married-civ-spouse, Exec-managerial, Husband, White,0,15024,0,55, United-States,1
0,66, Private,262285,1,13, Married-civ-spouse, Prof-specialty, Husband, White,0,0,0,99, United-States,0
1,26, Private,160300,0,9, Never-married, Machine-op-inspct, Own-child, White,0,0,0,40, United-States,0
0,52, Private,156953,0,9, Married-civ-spouse, Handlers-cleaners, Husband, White,0,0,0,40, United-States,1
0,53, Self-emp-inc,136823,0,7, Widowed, Exec-managerial, Not-in-family, White,1,0,0,30, United-States,0
0,48, Self-emp-not-inc,160724,1,13, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander,0,0,0,40, Japan,0
1,37, Self-emp-inc,86459,1,12, Separated, Exec-managerial, Unmarried, White,0,0,0,50, United-States,0
1,17, Private,238628,0,7, Never-married, Other-service, Own-child, White,1,0,0,5, United-States,0
0,50, Private,339954,1,11, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,40, United-States,1
1,28, ?,222005,0,9, Never-married, ?, Other-relative, White,1,0,0,40, Mexico,0
1,17, Federal-gov,99893,0,7, Never-married, Adm-clerical, Not-in-family, Black,1,0,1602,40, United-States,0
1,39, Private,214117,0,10, Divorced, Craft-repair, Unmarried, Black,0,0,0,40, United-States,0
1,28, Federal-gov,298661,1,13, Never-married, Tech-support, Not-in-family, Black,1,0,0,40, United-States,0
1,38, Private,179488,1,12, Divorced, Craft-repair, Not-in-family, White,0,0,0,40, United-States,0
0,53, Private,48343,0,9, Married-civ-spouse, Transport-moving, Husband, White,0,0,1902,40, United-States,1
1,28, Local-gov,100270,1,13, Divorced, Prof-specialty, Not-in-family, White,0,0,0,40, United-States,0
0,42, Private,227065,0,10, Married-civ-spouse, Prof-specialty, Husband, White,0,15024,0,32, United-States,1
0,40, Private,126701,0,5, Never-married, Transport-moving, Not-in-family, White,0,0,0,45, United-States,0
